timestamp,rolling_avg_ee,window,ee_min,hysteresis,per_strategy,latency_min_ms,latency_max_ms,capital_util_min_pct,capital_util_max_pct,max_dd
2026-02-17T13:29:46.645393+00:00,97.21790819471627,20,97.5,-0.5000000000000004,"{""momentum"": 0.9165372458414884, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",31.673058823626153,31.673058823626153,80.2095822116917,80.2095822116917,0.0
2026-02-17T13:29:51.738846+00:00,97.36511019807902,20,97.5,-0.5000000000000004,"{""momentum"": 0.9209533059423706, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",46.77482957576638,46.77482957576638,83.46621786611107,83.46621786611107,0.0
2026-02-17T13:29:56.782309+00:00,97.36414093590324,20,97.5,-0.5000000000000004,"{""momentum"": 0.9209242280770971, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",18.005013870850874,18.005013870850874,72.9292771886855,72.9292771886855,0.0
2026-02-17T13:30:01.824049+00:00,97.38956277132061,20,97.5,-0.5000000000000004,"{""momentum"": 0.9216868831396183, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",25.21113573704246,25.21113573704246,82.832527075035,82.832527075035,0.0
2026-02-17T13:30:06.884271+00:00,97.46851604890134,20,97.5,-0.5000000000000004,"{""momentum"": 0.9240554814670399, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",46.02576842993593,46.02576842993593,81.32387739046678,81.32387739046678,0.0
2026-02-17T13:30:11.920129+00:00,97.45213961610776,20,97.5,-0.5000000000000004,"{""momentum"": 0.9235641884832326, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",16.913151343752176,16.913151343752176,78.35341499021838,78.35341499021838,0.0
2026-02-17T13:30:16.964402+00:00,97.32214273946963,20,97.5,-0.5000000000000004,"{""momentum"": 0.9196642821840888, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",23.185078670873935,23.185078670873935,77.71748080695755,77.71748080695755,0.0
2026-02-17T13:30:22.018521+00:00,97.36726790639256,20,97.5,-0.5000000000000004,"{""momentum"": 0.9210180371917767, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",40.70667192561825,40.70667192561825,80.46281061305322,80.46281061305322,0.0
2026-02-17T13:30:27.065960+00:00,97.21628361283385,20,97.5,-0.5000000000000004,"{""momentum"": 0.9164885083850154, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",31.60818395053746,31.60818395053746,72.317991902809,72.317991902809,0.0
2026-02-17T13:30:32.137410+00:00,97.29465026971683,20,97.5,-0.5000000000000004,"{""momentum"": 0.9188395080915045, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",29.890445168286778,29.890445168286778,80.76017662086444,80.76017662086444,0.0
2026-02-17T13:30:37.192803+00:00,97.32212686688283,20,97.5,-0.5000000000000004,"{""momentum"": 0.9196638060064848, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",27.253616962152694,27.253616962152694,78.25755296164347,78.25755296164347,0.0
2026-02-17T13:30:42.239904+00:00,97.26457815178561,20,97.5,-0.5000000000000004,"{""momentum"": 0.9179373445535681, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",25.95319151089969,25.95319151089969,73.81063907565522,73.81063907565522,0.0
2026-02-17T13:30:47.320992+00:00,97.39799939472431,20,97.5,-0.5000000000000004,"{""momentum"": 0.9219399818417295, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",34.44522465149648,34.44522465149648,83.56394801291123,83.56394801291123,0.0
2026-02-17T13:30:52.403953+00:00,97.37365301324678,20,97.5,-0.5000000000000004,"{""momentum"": 0.9212095903974029, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",36.385142947917814,36.385142947917814,76.24496791525075,76.24496791525075,0.0
2026-02-17T13:30:57.490345+00:00,97.43565750778328,20,97.5,-0.5000000000000004,"{""momentum"": 0.9230697252334983, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",40.944346770369336,40.944346770369336,76.974531025323,76.974531025323,0.0
2026-02-17T13:31:02.595779+00:00,97.40624362606141,20,97.5,-0.5000000000000004,"{""momentum"": 0.9221873087818429, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",44.80024766694352,44.80024766694352,78.8258731181132,78.8258731181132,0.0
2026-02-17T13:31:07.697082+00:00,97.2404045788991,20,97.5,-0.5000000000000004,"{""momentum"": 0.9172121373669734, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",46.35040069086562,46.35040069086562,73.94681962366757,73.94681962366757,0.0
2026-02-17T13:31:12.764678+00:00,97.32041180190708,20,97.5,-0.5000000000000004,"{""momentum"": 0.9196123540572125, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",16.523889600240224,16.523889600240224,83.06069067644228,83.06069067644228,0.0
2026-02-17T13:31:17.829502+00:00,97.45651851227495,20,97.5,-0.5000000000000004,"{""momentum"": 0.9236955553682483, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",35.2378202000145,35.2378202000145,80.69038289003353,80.69038289003353,0.0
2026-02-17T13:31:22.892508+00:00,97.45365775345596,20,97.5,-0.5000000000000004,"{""momentum"": 0.9236097326036786, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",25.006169792271944,25.006169792271944,74.3877834613209,74.3877834613209,0.0
2026-02-17T13:31:27.962304+00:00,97.50629366299226,20,97.5,-0.5000000000000004,"{""momentum"": 0.9251888098897677, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",49.51174096067528,49.51174096067528,82.89401359804287,82.89401359804287,0.0
2026-02-17T13:31:33.011487+00:00,97.52465132927539,20,97.5,-0.5000000000000004,"{""momentum"": 0.9257395398782613, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",29.866641563153475,29.866641563153475,84.40245884655042,84.40245884655042,0.0
2026-02-17T13:31:38.076827+00:00,97.69304435164626,20,97.5,-0.5000000000000004,"{""momentum"": 0.930791330549388, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",44.59150639023596,44.59150639023596,81.51732132960093,81.51732132960093,0.0
2026-02-17T13:31:43.124727+00:00,97.48801648536191,20,97.5,-0.5000000000000004,"{""momentum"": 0.9246404945608571, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",19.74404755947511,19.74404755947511,72.37610589453244,72.37610589453244,0.0
2026-02-17T13:31:48.200224+00:00,97.44521674500116,20,97.5,-0.5000000000000004,"{""momentum"": 0.9233565023500349, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",41.086933047583976,41.086933047583976,79.1410906320689,79.1410906320689,0.0
2026-02-17T13:31:53.259865+00:00,97.32608341595764,20,97.5,-0.5000000000000004,"{""momentum"": 0.9197825024787291, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",36.929235409208275,36.929235409208275,72.27761520899853,72.27761520899853,0.0
2026-02-17T13:31:58.306847+00:00,97.39267389396439,20,97.5,-0.5000000000000004,"{""momentum"": 0.9217802168189315, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",29.019410990763753,29.019410990763753,81.11359518530169,81.11359518530169,0.0
2026-02-17T13:32:03.374945+00:00,97.27476517097551,20,97.5,-0.5000000000000004,"{""momentum"": 0.9182429551292653, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",45.436419733562566,45.436419733562566,74.4494657406209,74.4494657406209,0.0
2026-02-17T13:32:08.422537+00:00,97.42205283940125,20,97.5,-0.5000000000000004,"{""momentum"": 0.9226615851820377, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",12.782285177475732,12.782285177475732,79.82966299252176,79.82966299252176,0.0
2026-02-17T13:32:13.463154+00:00,97.36614636656886,20,97.5,-0.5000000000000004,"{""momentum"": 0.9209843909970654, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",12.98733182431496,12.98733182431496,77.90894650641162,77.90894650641162,0.0
2026-02-17T13:32:18.525324+00:00,97.44867883037577,20,97.5,-0.5000000000000004,"{""momentum"": 0.9234603649112729, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",35.69340360039462,35.69340360039462,82.46670861579643,82.46670861579643,0.0
2026-02-17T13:32:23.581906+00:00,97.61993619186046,20,97.5,-0.5000000000000004,"{""momentum"": 0.928598085755814, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",44.05376133019032,44.05376133019032,82.544764511375,82.544764511375,0.0
2026-02-17T13:32:28.627814+00:00,97.50181986617572,20,97.5,-0.5000000000000004,"{""momentum"": 0.9250545959852715, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",11.064978755794005,11.064978755794005,77.540015402989,77.540015402989,0.0
2026-02-17T13:32:33.661329+00:00,97.52033697486866,20,97.5,-0.5000000000000004,"{""momentum"": 0.9256101092460594, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",12.550803898899986,12.550803898899986,77.18934045859,77.18934045859,0.0
2026-02-17T13:32:38.700028+00:00,97.43568248884552,20,97.5,-0.5000000000000004,"{""momentum"": 0.9230704746653652, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",19.126550785195462,19.126550785195462,72.65715223814293,72.65715223814293,0.0
2026-02-17T13:32:43.734017+00:00,97.36336588024913,20,97.5,-0.5000000000000004,"{""momentum"": 0.9209009764074739, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",10.47668559394534,10.47668559394534,75.13772607969811,75.13772607969811,0.0
2026-02-17T13:32:48.786122+00:00,97.4269534191529,20,97.5,-0.5000000000000004,"{""momentum"": 0.9228086025745869, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",35.4650469949446,35.4650469949446,77.18978410775938,77.18978410775938,0.0
2026-02-17T13:32:53.856723+00:00,97.34467173736583,20,97.5,-0.5000000000000004,"{""momentum"": 0.9203401521209751, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",40.22913476188956,40.22913476188956,78.86432490530214,78.86432490530214,0.0
2026-02-17T13:32:58.908918+00:00,97.40591899196605,20,97.5,-0.5000000000000004,"{""momentum"": 0.9221775697589815, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",15.27278423372843,15.27278423372843,83.8139928746444,83.8139928746444,0.0
2026-02-17T13:33:03.954178+00:00,97.37932146677029,20,97.5,-0.5000000000000004,"{""momentum"": 0.9213796440031088, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",22.227609874086845,22.227609874086845,73.03130967633744,73.03130967633744,0.0
2026-02-17T13:33:08.992785+00:00,97.36917695247355,20,97.5,-0.5000000000000004,"{""momentum"": 0.9210753085742063, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",12.855857010175873,12.855857010175873,82.37664336890876,82.37664336890876,0.0
2026-02-17T13:33:14.025315+00:00,97.35829367789732,20,97.5,-0.5000000000000004,"{""momentum"": 0.9207488103369197, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",13.005009834206241,13.005009834206241,83.84741184316307,83.84741184316307,0.0
2026-02-17T13:33:19.079874+00:00,97.30949842310281,20,97.5,-0.5000000000000004,"{""momentum"": 0.9192849526930843, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",37.07098352386424,37.07098352386424,79.02876333508088,79.02876333508088,0.0
2026-02-17T13:33:24.130364+00:00,97.3811942361649,20,97.5,-0.5000000000000004,"{""momentum"": 0.9214358270849472, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",34.22607498605921,34.22607498605921,76.03259236069921,76.03259236069921,0.0
2026-02-17T13:33:29.182299+00:00,97.29862893923237,20,97.5,-0.5000000000000004,"{""momentum"": 0.9189588681769714, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",33.37154745457529,33.37154745457529,74.93026048850994,74.93026048850994,0.0
2026-02-17T13:33:34.256254+00:00,97.34247383627994,20,97.5,-0.5000000000000004,"{""momentum"": 0.9202742150883984, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",19.065294812956992,19.065294812956992,74.51370495842438,74.51370495842438,0.0
2026-02-17T13:33:39.295719+00:00,97.24155908147932,20,97.5,-0.5000000000000004,"{""momentum"": 0.9172467724443798, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",15.980645604356658,15.980645604356658,75.96694269047052,75.96694269047052,0.0
2026-02-17T13:33:44.359718+00:00,97.3371867188503,20,97.5,-0.5000000000000004,"{""momentum"": 0.9201156015655091, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",42.780909720078945,42.780909720078945,79.32647524654057,79.32647524654057,0.0
2026-02-17T13:33:49.407401+00:00,97.27226157067508,20,97.5,-0.5000000000000004,"{""momentum"": 0.9181678471202528, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",35.435345017549096,35.435345017549096,76.51848043558581,76.51848043558581,0.0
2026-02-17T13:33:54.463598+00:00,97.26164038969316,20,97.5,-0.5000000000000004,"{""momentum"": 0.9178492116907941, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",35.46436351242633,35.46436351242633,77.36726627633213,77.36726627633213,0.0
2026-02-17T13:33:59.498490+00:00,97.19500932688156,20,97.5,-0.5000000000000004,"{""momentum"": 0.9158502798064465, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",19.853442906939943,19.853442906939943,79.06852441240517,79.06852441240517,0.0
2026-02-17T13:34:04.592005+00:00,97.2329081534311,20,97.5,-0.5000000000000004,"{""momentum"": 0.9169872446029329, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",40.03975980859069,40.03975980859069,84.47760466540214,84.47760466540214,0.0
2026-02-17T13:34:09.657271+00:00,97.37331627141181,20,97.5,-0.5000000000000004,"{""momentum"": 0.9211994881423544, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",37.73125383931281,37.73125383931281,84.70082942000546,84.70082942000546,0.0
2026-02-17T13:34:14.718932+00:00,97.38441501548265,20,97.5,-0.5000000000000004,"{""momentum"": 0.9215324504644794, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",44.69218125905825,44.69218125905825,77.75537640620254,77.75537640620254,0.0
2026-02-17T13:34:19.787824+00:00,97.47966767186658,20,97.5,-0.5000000000000004,"{""momentum"": 0.9243900301559972, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",49.013099576081366,49.013099576081366,77.51503771372298,77.51503771372298,0.0
2026-02-17T13:34:24.854950+00:00,97.51303938683785,20,97.5,-0.5000000000000004,"{""momentum"": 0.9253911816051353, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",38.90424077934933,38.90424077934933,76.83968354323294,76.83968354323294,0.0
2026-02-17T13:34:29.892457+00:00,97.41883597551451,20,97.5,-0.5000000000000004,"{""momentum"": 0.9225650792654356, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",15.957266580317926,15.957266580317926,72.38541013026996,72.38541013026996,0.0
2026-02-17T13:34:34.947170+00:00,97.47412754935098,20,97.5,-0.5000000000000004,"{""momentum"": 0.9242238264805296, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",34.4689048098724,34.4689048098724,81.68419517096189,81.68419517096189,0.0
2026-02-17T13:34:40.025914+00:00,97.31251986853088,20,97.5,-0.5000000000000004,"{""momentum"": 0.9193755960559263, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",39.76686998606592,39.76686998606592,75.57200115281898,75.57200115281898,0.0
2026-02-17T13:34:45.058453+00:00,97.47474116869166,20,97.5,-0.5000000000000004,"{""momentum"": 0.9242422350607503, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",11.996653577395321,11.996653577395321,81.30459598453818,81.30459598453818,0.0
2026-02-17T13:34:50.129433+00:00,97.44515659809527,20,97.5,-0.5000000000000004,"{""momentum"": 0.9233546979428577, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",28.374120897741836,28.374120897741836,80.86783026849153,80.86783026849153,0.0
2026-02-17T13:34:55.180954+00:00,97.2687209328328,20,97.5,-0.5000000000000004,"{""momentum"": 0.9180616279849844, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",36.61622535877484,36.61622535877484,74.84919291477824,74.84919291477824,0.0
2026-02-17T13:35:00.244646+00:00,97.38389736826878,20,97.5,-0.5000000000000004,"{""momentum"": 0.9215169210480635, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",45.006730514356285,45.006730514356285,84.9027615423155,84.9027615423155,0.0
2026-02-17T13:35:05.290269+00:00,97.47455113394774,20,97.5,-0.5000000000000004,"{""momentum"": 0.9242365340184321, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",30.951736535301187,30.951736535301187,80.65593441032574,80.65593441032574,0.0
2026-02-17T13:35:10.348202+00:00,97.42587931094579,20,97.5,-0.5000000000000004,"{""momentum"": 0.9227763793283733, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",32.34547756986238,32.34547756986238,72.44799751541007,72.44799751541007,0.0
2026-02-17T13:35:15.411340+00:00,97.62307994934888,20,97.5,-0.5000000000000004,"{""momentum"": 0.928692398480466, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",43.572696943517755,43.572696943517755,84.57093751698208,84.57093751698208,0.0
2026-02-17T13:35:20.468251+00:00,97.70277612760002,20,97.5,-0.5000000000000004,"{""momentum"": 0.9310832838280007, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",41.20320268858941,41.20320268858941,80.03144778127916,80.03144778127916,0.0
2026-02-17T13:35:25.504290+00:00,97.69327039610617,20,97.5,-0.5000000000000004,"{""momentum"": 0.9307981118831851, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",13.170570436640059,13.170570436640059,78.841682940354,78.841682940354,0.0
2026-02-17T13:35:30.544409+00:00,97.75888318092501,20,97.5,-0.5000000000000004,"{""momentum"": 0.9327664954277504, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",25.149374944968947,25.149374944968947,79.86473246134695,79.86473246134695,0.0
2026-02-17T13:35:35.599167+00:00,97.67166712029945,20,97.5,-0.5000000000000004,"{""momentum"": 0.9301500136089833, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",38.55982404895845,38.55982404895845,72.91924718442809,72.91924718442809,0.0
2026-02-17T13:35:40.663498+00:00,97.65573339272,20,97.5,-0.5000000000000004,"{""momentum"": 0.9296720017816, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",48.13033363713875,48.13033363713875,78.25590430585338,78.25590430585338,0.0
2026-02-17T13:35:45.710120+00:00,97.52255429764756,20,97.5,-0.5000000000000004,"{""momentum"": 0.9256766289294264, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",33.56791069845379,33.56791069845379,77.68547081670722,77.68547081670722,0.0
2026-02-17T13:35:50.795498+00:00,97.43874822586982,20,97.5,-0.5000000000000004,"{""momentum"": 0.9231624467760945, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",28.744248650895354,28.744248650895354,80.4267197593412,80.4267197593412,0.0
2026-02-17T13:35:55.850239+00:00,97.42672166038423,20,97.5,-0.5000000000000004,"{""momentum"": 0.9228016498115272, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",41.08367103565021,41.08367103565021,77.14202156643809,77.14202156643809,0.0
2026-02-17T13:36:00.905887+00:00,97.50204235661634,20,97.5,-0.5000000000000004,"{""momentum"": 0.9250612706984903, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",29.48302938030908,29.48302938030908,81.35639322156025,81.35639322156025,0.0
2026-02-17T13:36:05.963268+00:00,97.61119257660472,20,97.5,-0.5000000000000004,"{""momentum"": 0.9283357772981418, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",39.373974309535356,39.373974309535356,82.40634476264049,82.40634476264049,0.0
2026-02-17T13:36:11.006638+00:00,97.84693778913137,20,97.5,-0.5000000000000004,"{""momentum"": 0.935408133673941, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",30.55884975962315,30.55884975962315,84.40841596912875,84.40841596912875,0.0
2026-02-17T13:36:16.088984+00:00,97.78144296764265,20,97.5,-0.5000000000000004,"{""momentum"": 0.9334432890292794, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",47.44756583835149,47.44756583835149,78.34395927503716,78.34395927503716,0.0
2026-02-17T13:36:21.166367+00:00,97.89457105410199,20,97.5,-0.5000000000000004,"{""momentum"": 0.9368371316230597, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",19.788889302257587,19.788889302257587,81.3415335622453,81.3415335622453,0.0
2026-02-17T13:36:26.214488+00:00,97.82038018033651,20,97.5,-0.5000000000000004,"{""momentum"": 0.9346114054100951, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",26.037982168506453,26.037982168506453,77.52086142249848,77.52086142249848,0.0
2026-02-17T13:36:31.266304+00:00,97.74518463230133,20,97.5,-0.5000000000000004,"{""momentum"": 0.9323555389690398, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",29.720923505803803,29.720923505803803,77.03285731869751,77.03285731869751,0.0
2026-02-17T13:36:36.322328+00:00,97.8637583149413,20,97.5,-0.5000000000000004,"{""momentum"": 0.935912749448239, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",39.36573925171662,39.36573925171662,80.8964507294169,80.8964507294169,0.0
2026-02-17T13:36:41.361409+00:00,97.82632618057644,20,97.5,-0.5000000000000004,"{""momentum"": 0.934789785417293, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",15.969433733775604,15.969433733775604,82.99372268970721,82.99372268970721,0.0
2026-02-17T13:36:46.413079+00:00,97.77207971859086,20,97.5,-0.5000000000000004,"{""momentum"": 0.9331623915577261, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",37.66550897383286,37.66550897383286,77.88936484906192,77.88936484906192,0.0
2026-02-17T13:36:51.466697+00:00,97.87759295003461,20,97.5,-0.5000000000000004,"{""momentum"": 0.9363277885010385, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",38.65183720640401,38.65183720640401,77.8291723190412,77.8291723190412,0.0
2026-02-17T13:36:56.526353+00:00,97.7684929314099,20,97.5,-0.5000000000000004,"{""momentum"": 0.9330547879422969, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",45.57338610554504,45.57338610554504,79.00683656712161,79.00683656712161,0.0
2026-02-17T13:37:01.575221+00:00,97.66764663195687,20,97.5,-0.5000000000000004,"{""momentum"": 0.9300293989587063, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",18.649076732848332,18.649076732848332,74.88828650917483,74.88828650917483,0.0
2026-02-17T13:37:06.613095+00:00,97.59319697227966,20,97.5,-0.5000000000000004,"{""momentum"": 0.9277959091683894, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",22.850155324660495,22.850155324660495,75.04475029681535,75.04475029681535,0.0
2026-02-17T13:37:11.663597+00:00,97.51319437701987,20,97.5,-0.5000000000000004,"{""momentum"": 0.9253958313105963, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",31.86787721840863,31.86787721840863,75.78460010309865,75.78460010309865,0.0
2026-02-17T13:37:16.704970+00:00,97.62277313961715,20,97.5,-0.5000000000000004,"{""momentum"": 0.9286831941885143, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",29.14269126508416,29.14269126508416,78.50776407688875,78.50776407688875,0.0
2026-02-17T13:37:21.768363+00:00,97.67287062911012,20,97.5,-0.5000000000000004,"{""momentum"": 0.9301861188733034, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",42.69211164144982,42.69211164144982,80.8108762699948,80.8108762699948,0.0
2026-02-17T13:37:26.840044+00:00,97.81210533599389,20,97.5,-0.5000000000000004,"{""momentum"": 0.9343631600798167, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",39.851394475852906,39.851394475852906,84.78644086777992,84.78644086777992,0.0
2026-02-17T13:37:31.903742+00:00,97.75581104286908,20,97.5,-0.5000000000000004,"{""momentum"": 0.9326743312860722, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",46.47813962835499,46.47813962835499,77.55571080997574,77.55571080997574,0.0
2026-02-17T13:37:36.955921+00:00,97.67377939516459,20,97.5,-0.5000000000000004,"{""momentum"": 0.9302133818549374, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",30.790425307736182,30.790425307736182,72.9584075335088,72.9584075335088,0.0
2026-02-17T13:37:42.109600+00:00,97.64530559418894,20,97.5,-0.5000000000000004,"{""momentum"": 0.9293591678256687, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",48.07212150718952,48.07212150718952,79.90422937180341,79.90422937180341,0.0
2026-02-17T13:37:47.176510+00:00,97.69061376900301,20,97.5,-0.5000000000000004,"{""momentum"": 0.9307184130700904, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",42.41855053907961,42.41855053907961,84.71706167815746,84.71706167815746,0.0
2026-02-17T13:37:52.231330+00:00,97.4957488632952,20,97.5,-0.5000000000000004,"{""momentum"": 0.9248724658988561, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",28.570133117397543,28.570133117397543,74.47030577803017,74.47030577803017,0.0
2026-02-17T13:37:57.286445+00:00,97.46622146695265,20,97.5,-0.5000000000000004,"{""momentum"": 0.9239866440085791, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",35.51397115776734,35.51397115776734,76.83806206156635,76.83806206156635,0.0
2026-02-17T13:38:02.335178+00:00,97.45649302877663,20,97.5,-0.5000000000000004,"{""momentum"": 0.9236947908632992, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",29.326220064762033,29.326220064762033,80.84538321526952,80.84538321526952,0.0
2026-02-17T13:38:07.389710+00:00,97.46483074160294,20,97.5,-0.5000000000000004,"{""momentum"": 0.9239449222480882, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",38.65078246914466,38.65078246914466,77.94608477663984,77.94608477663984,0.0
2026-02-17T13:38:12.437516+00:00,97.4253907837896,20,97.5,-0.5000000000000004,"{""momentum"": 0.9227617235136876, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",35.04630240553778,35.04630240553778,75.0214194702163,75.0214194702163,0.0
2026-02-17T13:38:17.492114+00:00,97.48258773204306,20,97.5,-0.5000000000000004,"{""momentum"": 0.9244776319612917, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",30.507723524310126,30.507723524310126,83.81349509034413,83.81349509034413,0.0
2026-02-17T13:38:22.523344+00:00,97.44881457337743,20,97.5,-0.5000000000000004,"{""momentum"": 0.9234644372013229, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",15.137359001554668,15.137359001554668,81.27129159776018,81.27129159776018,0.0
2026-02-17T13:38:27.569886+00:00,97.52865818201929,20,97.5,-0.5000000000000004,"{""momentum"": 0.9258597454605786, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",24.196293942104518,24.196293942104518,81.9613888897967,81.9613888897967,0.0
2026-02-17T13:38:32.665418+00:00,97.52924099121729,20,97.5,-0.5000000000000004,"{""momentum"": 0.9258772297365188, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",28.913496850859104,28.913496850859104,77.85889558813945,77.85889558813945,0.0
2026-02-17T13:38:37.730724+00:00,97.54243268543331,20,97.5,-0.5000000000000004,"{""momentum"": 0.9262729805629994, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",17.567106762886155,17.567106762886155,79.67961297213873,79.67961297213873,0.0
2026-02-17T13:38:42.928825+00:00,97.71376850374499,20,97.5,-0.5000000000000004,"{""momentum"": 0.93141305511235, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",29.646501623812334,29.646501623812334,83.62641324307059,83.62641324307059,0.0
2026-02-17T13:38:48.056912+00:00,97.85522753048724,20,97.5,-0.5000000000000004,"{""momentum"": 0.9356568259146174, ""mean_revert"": 1.0, ""vol_breakout"": 1.0}",34.009377266880676,34.009377266880676,82.25916066067015,82.25916066067015,0.0
